"count","holiday","humidity","registered","summer","temp","windspeed","workingday"
176,0,75,172,0,9.84,0,1
136,0,37,118,1,36.9,6.0032,1
18,0,93,17,0,13.94,12.998,1
82,0,21,68,0,13.12,15.0013,1
45,0,65,35,0,26.24,0,0
182,0,49,124,1,22.14,15.0013,0
94,0,74,91,0,27.06,6.0032,1
99,0,47,98,0,6.56,16.9979,1
8,0,74,7,0,27.06,15.0013,1
78,0,62,67,0,16.4,19.0012,1
134,0,28,106,0,17.22,22.0028,0
121,0,61,103,1,27.06,16.9979,1
72,0,32,64,0,9.02,31.0009,0
1,0,75,1,0,8.2,23.9994,1
234,0,60,202,1,22.14,0,1
107,0,35,80,0,16.4,7.0015,1
1,0,63,1,0,5.74,8.9981,1
47,0,60,35,0,9.84,15.0013,0
188,0,58,127,1,29.52,8.9981,0
89,0,50,64,0,14.76,23.9994,1
110,0,64,108,0,9.02,16.9979,1
18,0,93,17,0,9.02,7.0015,1
143,0,58,111,1,30.34,12.998,0
187,0,37,178,0,8.2,0,1
98,0,19,77,0,13.94,16.9979,1
64,0,93,61,0,9.84,15.0013,1
17,1,47,16,0,8.2,15.0013,0
88,0,94,72,1,20.5,0,0
21,0,89,19,1,27.06,6.0032,1
35,0,88,30,1,20.5,8.9981,0
547,0,78,487,1,22.96,11.0014,1
188,0,55,166,1,21.32,0,1
176,0,83,93,0,27.06,0,0
37,0,56,29,0,12.3,22.0028,0
309,0,67,284,1,18.86,19.9995,1
140,0,35,100,1,37.72,12.998,1
49,0,85,44,0,9.84,7.0015,1
351,0,68,331,1,20.5,8.9981,1
145,0,33,134,0,12.3,15.0013,1
37,0,74,26,0,29.52,12.998,1
71,0,65,69,0,9.84,11.0014,1
5,0,70,5,1,9.84,8.9981,1
173,0,61,137,1,27.06,6.0032,1
33,1,80,29,0,6.56,12.998,0
116,0,77,108,0,17.22,15.0013,1
189,0,79,158,0,28.7,12.998,1
119,0,88,88,1,20.5,11.0014,1
152,0,67,130,1,19.68,8.9981,1
189,0,28,146,1,30.34,19.0012,1
23,0,59,19,0,8.2,12.998,1
31,0,93,26,1,13.94,19.0012,1
190,0,70,161,1,30.34,19.0012,1
252,0,83,158,1,27.88,19.0012,0
3,0,94,2,1,15.58,22.0028,1
61,0,35,48,0,9.02,19.9995,1
132,0,57,94,0,27.88,0,0
55,0,94,38,1,15.58,6.0032,0
385,0,58,224,1,28.7,11.0014,0
3,0,63,3,1,20.5,15.0013,1
410,0,71,388,1,16.4,16.9979,1
2,0,74,2,0,6.56,6.0032,1
157,0,70,147,0,12.3,0,1
110,0,50,92,1,14.76,23.9994,1
182,0,66,107,1,29.52,0,0
23,0,65,21,0,9.84,7.0015,0
128,0,64,119,0,7.38,8.9981,1
363,0,51,214,1,30.34,0,0
166,0,57,122,1,27.88,35.0008,1
350,0,83,235,1,27.88,19.0012,0
151,0,76,121,0,16.4,11.0014,1
151,0,83,127,1,25.42,16.9979,1
77,0,57,54,0,13.12,19.9995,0
224,0,39,214,0,13.12,12.998,1
86,0,78,61,1,25.42,8.9981,0
33,0,93,33,0,9.02,6.0032,1
44,0,88,39,1,18.86,15.0013,1
476,0,49,432,1,23.78,30.0026,1
378,0,35,235,1,24.6,11.0014,0
176,0,88,164,1,20.5,15.0013,1
52,0,77,41,0,17.22,23.9994,0
275,0,74,180,1,27.88,16.9979,0
214,0,62,154,0,29.52,11.0014,0
66,0,52,61,0,9.84,0,1
238,0,58,155,0,30.34,11.0014,0
16,0,83,14,1,24.6,16.9979,1
123,0,40,116,0,8.2,6.0032,1
162,0,43,111,0,33.62,0,1
8,0,72,7,0,18.04,15.0013,1
36,0,43,34,0,7.38,11.0014,1
206,0,22,191,0,13.12,15.0013,1
4,0,74,4,0,27.06,15.0013,1
89,0,52,73,0,11.48,15.0013,1
7,0,59,7,0,6.56,0,1
130,0,46,97,1,25.42,15.0013,1
6,0,82,4,1,18.04,0,0
139,0,50,137,0,5.74,22.0028,1
189,0,57,160,1,27.06,6.0032,1
26,0,56,23,1,22.14,22.0028,1
20,0,88,20,1,18.86,8.9981,1
72,0,94,63,1,19.68,0,1
92,0,59,89,0,6.56,6.0032,1
103,0,94,86,1,20.5,0,1
4,0,93,0,0,9.02,8.9981,1
225,0,62,207,0,14.76,19.9995,1
155,0,40,111,1,37.72,16.9979,1
54,0,94,50,1,18.86,32.9975,1
2,0,93,1,0,10.66,7.0015,1
111,0,53,96,0,13.94,16.9979,1
8,0,71,5,0,13.94,19.9995,1
74,0,32,69,0,8.2,30.0026,0
58,0,68,55,1,22.14,19.0012,1
42,0,100,38,1,21.32,8.9981,0
333,0,55,265,1,19.68,16.9979,1
182,0,46,135,0,13.94,0,0
145,0,37,105,1,36.9,16.9979,1
60,0,100,49,0,9.02,0,0
51,0,39,47,0,4.92,0,1
214,0,26,146,0,32.8,0,1
116,0,89,103,1,26.24,8.9981,1
63,0,77,47,0,17.22,19.9995,0
27,1,67,21,1,18.04,0,0
243,0,65,194,1,28.7,16.9979,1
83,0,47,82,0,7.38,27.9993,1
518,0,65,450,1,26.24,12.998,1
373,0,36,215,0,34.44,8.9981,0
99,0,77,80,1,19.68,26.0027,1
13,0,75,10,0,9.84,0,0
36,0,69,34,0,6.56,0,1
1,0,69,1,0,9.02,16.9979,1
150,0,43,133,0,14.76,8.9981,1
62,0,28,52,0,12.3,12.998,1
72,0,37,45,0,16.4,22.0028,0
53,0,82,22,1,18.86,6.0032,1
306,0,59,245,1,31.98,12.998,1
22,0,94,21,1,17.22,26.0027,0
298,0,49,208,1,22.96,19.9995,0
3,0,55,3,0,9.02,0,0
91,0,46,87,1,13.94,19.0012,1
49,0,93,48,0,9.02,15.0013,1
6,0,94,5,1,22.14,8.9981,1
71,0,40,45,0,14.76,16.9979,1
218,0,61,156,1,28.7,15.0013,0
10,0,100,7,1,14.76,6.0032,0
93,0,82,52,0,17.22,19.9995,0
362,0,55,216,1,30.34,7.0015,0
28,0,65,27,0,10.66,8.9981,1
1,0,64,1,0,6.56,6.0032,1
250,0,79,194,0,28.7,7.0015,1
45,0,47,42,0,8.2,0,1
52,0,83,46,1,21.32,11.0014,1
232,0,36,164,0,27.06,19.0012,1
43,0,81,36,1,14.76,15.0013,0
14,0,88,6,1,25.42,11.0014,0
83,0,41,81,0,9.02,30.0026,1
9,0,94,3,1,21.32,19.9995,1
140,0,83,101,1,27.06,7.0015,0
2,0,69,2,0,9.02,19.0012,1
59,0,52,53,0,12.3,11.0014,1
142,0,81,91,1,14.76,0,0
35,0,64,34,0,9.02,6.0032,1
11,0,80,9,0,4.92,7.0015,0
392,0,20,215,0,34.44,0,0
117,0,79,89,1,28.7,8.9981,0
186,0,79,156,0,28.7,12.998,1
367,0,73,247,1,25.42,19.9995,0
199,0,42,198,0,4.1,0,1
107,0,78,74,1,26.24,12.998,0
86,0,38,74,0,10.66,11.0014,1
141,0,50,119,0,35.26,16.9979,1
169,0,55,132,1,20.5,7.0015,1
113,0,61,94,0,28.7,8.9981,0
79,0,93,74,1,13.94,26.0027,1
7,0,59,6,0,5.74,19.0012,1
304,0,41,185,1,18.86,27.9993,0
158,0,61,119,1,27.06,16.9979,1
174,0,41,134,0,34.44,19.0012,1
141,0,48,85,1,30.34,35.0008,1
202,0,58,168,1,31.16,11.0014,1
207,0,60,164,1,23.78,15.0013,1
66,0,62,59,0,13.12,0,1
11,0,56,4,1,16.4,23.9994,1
318,0,22,255,1,32.8,32.9975,1
48,0,40,44,0,6.56,22.0028,0
23,0,76,17,0,13.94,8.9981,0
46,0,49,43,1,13.12,19.9995,1
2,0,87,2,0,12.3,12.998,0
141,0,51,126,1,18.86,15.0013,1
38,0,55,30,1,21.32,8.9981,1
87,0,66,65,1,13.94,7.0015,0
10,0,44,10,0,18.04,27.9993,0
268,0,49,205,1,23.78,0,0
77,0,53,75,1,13.12,12.998,1
139,0,19,112,0,22.14,22.0028,1
3,0,71,3,0,13.94,12.998,1
128,0,56,89,0,33.62,19.9995,1
89,0,28,85,0,12.3,6.0032,1
24,0,59,23,0,8.2,6.0032,0
50,0,77,43,1,17.22,7.0015,0
47,0,100,43,1,21.32,7.0015,0
169,0,53,137,1,35.26,0,1
304,0,38,255,1,26.24,15.0013,1
154,0,68,124,1,22.14,6.0032,1
459,0,69,253,1,27.06,16.9979,0
112,0,77,109,1,19.68,6.0032,1
78,0,37,73,0,9.02,16.9979,1
87,0,50,86,0,5.74,22.0028,1
181,0,49,107,0,32.8,56.9969,0
57,0,51,50,0,9.02,19.9995,1
62,0,57,44,1,13.94,11.0014,0
13,1,50,9,0,6.56,8.9981,0
215,0,43,104,1,16.4,27.9993,0
26,0,61,21,0,11.48,7.0015,0
288,0,57,238,1,26.24,16.9979,1
190,0,53,183,0,14.76,35.0008,1
10,0,49,10,0,4.1,19.0012,0
59,0,56,41,1,22.14,12.998,0
243,1,55,173,1,21.32,32.9975,0
161,0,30,110,0,16.4,27.9993,0
235,0,40,210,0,14.76,7.0015,1
158,0,51,134,1,20.5,26.0027,1
358,0,49,177,0,32.8,56.9969,0
197,0,93,196,0,9.84,7.0015,1
398,0,51,260,1,29.52,6.0032,0
178,1,55,162,1,20.5,12.998,0
4,0,82,4,1,17.22,11.0014,1
94,0,37,54,0,15.58,0,1
11,0,53,6,0,26.24,0,1
203,0,72,182,1,21.32,8.9981,1
188,0,50,184,0,5.74,23.9994,1
16,0,93,15,0,8.2,12.998,1
89,0,62,80,1,15.58,15.0013,1
148,0,36,105,1,21.32,30.0026,1
545,0,46,466,0,33.62,7.0015,1
69,0,87,64,0,12.3,16.9979,0
327,0,55,192,1,31.16,0,0
137,0,31,113,0,13.12,35.0008,0
176,0,43,112,1,24.6,12.998,1
119,0,45,87,0,20.5,7.0015,1
3,0,93,3,0,12.3,7.0015,1
202,0,26,153,1,24.6,7.0015,1
247,0,29,196,1,26.24,7.0015,1
37,0,80,37,0,6.56,12.998,1
279,0,94,207,1,21.32,8.9981,0
43,0,51,40,0,8.2,12.998,1
207,0,88,190,1,22.14,16.9979,1
316,0,83,281,0,27.06,6.0032,1
161,0,61,156,0,13.94,19.0012,1
100,0,65,97,0,9.84,27.9993,1
87,0,42,74,0,13.94,15.0013,1
74,0,50,73,0,6.56,11.0014,1
6,0,76,6,1,13.94,15.0013,1
223,0,88,170,1,21.32,12.998,1
84,0,82,74,1,17.22,12.998,1
92,0,78,78,1,27.06,12.998,0
42,0,55,41,0,7.38,8.9981,1
175,0,55,161,0,19.68,22.0028,1
29,0,58,24,0,17.22,19.0012,1
313,0,55,281,0,31.16,16.9979,1
50,0,32,48,0,9.84,30.0026,1
95,0,88,77,1,18.04,12.998,0
53,0,52,43,0,12.3,16.9979,1
267,0,33,141,0,18.86,27.9993,0
4,0,64,3,1,22.96,19.9995,1
1,0,51,1,0,8.2,12.998,1
25,0,79,21,0,28.7,6.0032,1
8,0,33,7,0,5.74,19.9995,1
13,0,88,6,1,22.96,0,1
36,0,43,29,1,16.4,7.0015,0
33,0,77,29,1,18.04,19.0012,0
108,0,55,103,0,8.2,15.0013,1
217,0,51,214,0,7.38,6.0032,1
117,0,83,103,1,21.32,0,1
330,0,55,301,0,31.16,12.998,1
366,0,23,283,1,30.34,40.9973,1
13,0,44,10,0,8.2,0,1
154,0,93,144,0,13.12,8.9981,1
95,0,83,80,1,25.42,7.0015,0
6,0,83,4,0,26.24,15.0013,0
63,0,83,49,1,21.32,39.0007,0
185,0,57,129,1,26.24,0,1
1,0,59,1,0,6.56,0,0
8,0,81,7,0,9.84,8.9981,1
1,0,68,1,1,20.5,16.9979,1
50,0,100,37,1,21.32,8.9981,0
367,0,55,236,1,31.98,7.0015,0
264,0,58,173,1,30.34,11.0014,0
91,0,36,69,0,11.48,16.9979,0
172,0,83,147,1,22.14,12.998,1
18,0,87,17,0,13.12,11.0014,1
175,0,66,170,0,13.94,8.9981,1
6,0,89,6,1,27.88,12.998,1
212,0,22,198,0,12.3,8.9981,1
1,0,63,1,0,5.74,7.0015,1
7,0,66,3,1,13.94,16.9979,1
80,0,25,67,0,9.02,6.0032,1
486,0,47,434,1,35.26,19.9995,1
146,0,83,90,1,21.32,11.0014,1
88,0,71,79,0,13.94,19.0012,1
51,0,93,51,0,6.56,0,1
420,0,66,385,0,30.34,19.0012,1
294,0,94,221,1,22.14,11.0014,0
2,0,74,2,0,6.56,11.0014,0
2,0,44,2,0,8.2,27.9993,1
178,0,84,131,1,18.86,7.0015,0
52,0,87,47,0,11.48,6.0032,1
117,0,83,88,1,22.96,0,0
340,0,49,198,1,23.78,6.0032,0
297,0,63,277,1,18.86,0,1
35,0,83,30,0,27.88,6.0032,1
190,0,87,120,1,21.32,19.0012,1
202,0,38,152,1,25.42,16.9979,1
373,0,40,244,1,24.6,12.998,0
58,0,34,56,0,8.2,19.9995,1
6,0,79,6,0,28.7,11.0014,1
169,0,78,136,0,27.06,12.998,1
243,0,43,181,1,31.98,15.0013,1
248,0,31,215,1,27.06,12.998,1
115,0,88,86,1,20.5,6.0032,0
31,0,88,24,1,22.96,6.0032,1
3,0,62,2,0,12.3,6.0032,1
112,0,88,103,1,18.04,0,1
20,0,76,19,0,15.58,15.0013,0
20,0,93,19,0,9.02,0,1
29,0,94,23,1,21.32,7.0015,1
86,0,54,66,0,18.04,19.0012,1
233,0,31,214,0,13.12,15.0013,1
226,0,83,153,1,23.78,15.0013,0
108,0,67,89,1,18.04,19.0012,1
35,0,77,30,1,18.04,19.0012,0
290,0,46,189,0,31.98,19.9995,0
61,0,77,55,1,18.04,12.998,1
157,0,36,98,1,26.24,31.0009,1
349,0,41,227,0,33.62,22.0028,0
46,0,65,45,0,9.84,11.0014,1
48,0,27,42,0,8.2,19.0012,1
118,0,89,107,0,26.24,8.9981,1
2,0,60,2,1,10.66,8.9981,1
2,0,62,2,1,17.22,16.9979,1
136,0,86,130,0,6.56,15.0013,1
45,0,46,44,0,13.94,43.9989,1
7,0,83,6,1,25.42,0,0
10,0,59,4,1,21.32,0,1
113,0,60,99,1,23.78,26.0027,1
78,0,54,58,0,27.06,0,0
264,0,63,155,1,19.68,12.998,0
398,0,88,359,1,21.32,11.0014,1
174,0,88,151,1,22.14,16.9979,1
12,0,59,10,0,5.74,7.0015,1
168,0,72,148,1,20.5,15.0013,1
36,0,87,34,0,9.02,6.0032,1
3,0,70,2,0,9.84,6.0032,1
5,0,100,3,0,13.94,7.0015,1
59,0,29,54,0,13.94,23.9994,0
94,0,50,92,0,5.74,16.9979,1
73,0,53,65,0,13.94,22.0028,1
128,0,34,95,0,13.94,12.998,0
154,0,61,112,0,28.7,11.0014,0
150,0,62,133,1,16.4,11.0014,1
32,0,69,21,0,25.42,7.0015,0
10,0,73,8,1,25.42,19.0012,1
5,0,78,5,1,22.96,16.9979,1
30,0,93,29,0,7.38,0,1
36,0,63,36,0,5.74,7.0015,1
42,0,69,37,0,6.56,22.0028,1
594,0,57,540,1,26.24,12.998,1
22,0,86,22,0,8.2,15.0013,1
280,0,67,256,0,17.22,16.9979,1
112,0,55,109,0,9.02,6.0032,1
166,0,50,96,0,16.4,30.0026,0
22,0,39,22,0,4.1,30.0026,0
123,0,48,86,1,31.16,12.998,1
34,0,79,25,1,28.7,11.0014,1
396,0,67,367,1,17.22,16.9979,1
219,0,43,137,1,22.96,8.9981,0
35,0,51,32,0,8.2,26.0027,1
408,1,43,184,0,33.62,6.0032,0
30,0,47,28,0,6.56,19.0012,1
270,0,83,245,1,21.32,12.998,1
2,0,0,2,0,13.94,16.9979,1
139,0,47,134,0,8.2,0,1
347,0,55,235,1,32.8,15.0013,0
27,0,55,27,0,6.56,8.9981,1
251,0,73,168,1,25.42,6.0032,0
173,0,24,133,1,28.7,36.9974,1
2,1,43,2,0,7.38,12.998,0
112,0,73,104,1,23.78,11.0014,1
52,0,43,50,0,7.38,22.0028,1
257,0,82,129,1,15.58,6.0032,0
388,0,32,209,1,22.14,35.0008,0
80,1,47,70,0,7.38,8.9981,0
10,0,49,8,1,24.6,19.0012,1
87,0,56,60,1,22.96,0,0
5,1,43,5,0,7.38,12.998,0
1,0,75,0,0,8.2,8.9981,1
162,0,41,118,1,25.42,15.0013,1
27,0,55,26,0,7.38,0,1
124,0,40,66,1,24.6,26.0027,1
9,0,76,6,1,13.94,8.9981,1
300,0,88,256,1,21.32,8.9981,1
5,0,71,4,0,14.76,12.998,1
130,0,46,113,1,15.58,27.9993,1
75,0,34,69,0,8.2,30.0026,0
491,0,88,429,1,21.32,11.0014,1
520,0,26,456,1,22.96,19.0012,1
100,0,64,98,0,6.56,15.0013,1
47,0,59,40,1,18.86,7.0015,1
157,0,49,115,0,13.94,7.0015,0
202,0,66,168,1,32.8,8.9981,1
103,0,82,94,1,17.22,19.0012,1
162,0,29,146,0,25.42,39.0007,1
81,0,59,78,0,6.56,22.0028,1
461,0,21,362,0,33.62,12.998,1
56,0,100,53,0,10.66,12.998,0
10,0,87,6,0,11.48,0,1
74,0,81,55,0,13.94,11.0014,0
168,0,81,165,0,9.84,7.0015,1
73,0,53,61,0,13.94,12.998,1
78,0,70,75,0,13.12,0,1
3,0,80,3,0,8.2,0,1
72,0,55,54,0,8.2,15.0013,0
4,0,100,3,0,12.3,15.0013,0
9,0,100,8,0,17.22,19.0012,0
133,0,87,90,1,13.94,8.9981,0
31,0,72,21,1,18.86,6.0032,0
155,0,16,103,0,18.04,40.9973,0
8,0,64,5,1,20.5,0,0
179,0,69,177,0,5.74,11.0014,1
52,0,69,48,0,6.56,0,1
52,0,64,44,1,22.96,23.9994,1
383,0,30,190,0,33.62,19.0012,0
256,0,65,243,0,9.84,19.0012,1
8,0,54,8,0,4.1,6.0032,1
23,0,88,16,1,19.68,22.0028,1
5,0,55,3,0,31.16,0,1
50,0,47,49,0,9.02,31.0009,1
141,0,89,118,0,27.06,0,1
281,0,46,245,1,13.94,22.0028,1
17,0,88,13,0,18.86,19.9995,0
7,0,86,7,0,6.56,6.0032,1
52,0,86,49,0,8.2,0,1
5,0,59,5,0,6.56,0,0
20,0,87,15,0,12.3,12.998,0
381,0,21,299,0,33.62,16.9979,1
41,0,43,40,0,6.56,22.0028,0
402,0,34,220,0,34.44,6.0032,0
59,0,69,50,1,17.22,7.0015,0
118,0,41,80,1,26.24,22.0028,1
489,0,73,431,1,24.6,15.0013,1
11,0,82,9,0,17.22,19.9995,0
59,0,36,51,0,5.74,0,1
177,0,82,129,1,15.58,7.0015,0
88,0,54,70,0,15.58,12.998,1
213,0,40,127,1,24.6,30.0026,1
40,0,55,39,0,9.02,16.9979,1
398,0,22,192,0,36.08,15.0013,0
270,0,65,248,0,28.7,6.0032,1
273,0,64,245,1,22.14,8.9981,1
8,0,69,5,0,9.02,11.0014,1
5,0,94,5,1,18.86,19.9995,1
31,0,93,30,0,12.3,7.0015,1
4,0,53,1,0,13.94,12.998,1
13,0,49,10,1,24.6,16.9979,1
386,1,55,191,0,31.16,7.0015,0
159,0,37,121,1,22.96,15.0013,1
16,0,67,2,1,17.22,7.0015,1
245,0,62,168,0,31.98,16.9979,1
314,0,76,291,1,14.76,12.998,1
210,0,51,190,0,8.2,16.9979,1
2,0,93,2,0,9.02,7.0015,1
71,0,94,62,1,21.32,27.9993,0
58,0,60,43,0,9.84,19.9995,1
59,0,49,55,0,13.12,27.9993,1
142,0,67,119,1,18.86,19.0012,1
375,0,56,150,0,33.62,16.9979,0
81,0,31,55,0,24.6,15.0013,1
1,0,74,1,0,4.92,6.0032,0
110,0,68,91,1,22.96,15.0013,1
39,0,56,33,0,10.66,0,0
477,0,61,432,1,27.88,8.9981,1
3,0,0,0,0,13.94,16.9979,1
12,0,40,11,0,8.2,30.0026,1
280,1,55,114,0,31.16,6.0032,0
103,0,71,95,0,14.76,19.9995,1
59,0,76,55,0,14.76,12.998,0
70,0,39,49,1,20.5,7.0015,0
16,0,76,16,1,16.4,6.0032,1
54,0,69,54,0,5.74,8.9981,1
111,0,0,109,0,18.04,26.0027,1
3,0,94,2,1,21.32,19.9995,1
29,0,93,28,0,6.56,7.0015,1
79,0,41,55,1,17.22,15.0013,0
4,0,52,4,0,9.84,8.9981,1
43,0,50,35,0,14.76,35.0008,1
281,0,46,202,0,33.62,7.0015,1
6,0,84,6,1,29.52,11.0014,1
53,0,61,41,1,12.3,6.0032,1
271,0,58,255,1,15.58,16.9979,1
21,0,49,19,0,8.2,8.9981,0
82,0,81,74,1,14.76,6.0032,1
160,0,52,112,1,22.96,15.0013,0
6,0,64,6,0,8.2,0,1
79,0,36,61,0,13.12,8.9981,1
27,0,79,24,0,27.88,16.9979,1
7,0,37,6,0,15.58,23.9994,1
140,0,47,96,0,27.88,6.0032,1
4,0,74,4,0,4.92,6.0032,0
198,0,59,118,0,19.68,19.0012,0
99,0,66,78,0,13.12,15.0013,0
64,0,87,64,0,9.02,8.9981,1
417,0,58,382,0,31.16,15.0013,1
64,1,81,56,1,14.76,12.998,0
214,0,51,153,1,27.88,0,1
442,0,77,421,1,19.68,16.9979,1
447,1,52,210,0,31.98,0,0
327,0,34,275,0,27.06,23.9994,1
357,0,65,249,1,27.88,11.0014,0
19,0,81,18,1,13.12,30.0026,1
3,0,88,3,0,17.22,23.9994,0
33,1,47,30,0,6.56,15.0013,0
39,0,55,39,0,7.38,15.0013,1
54,0,94,47,1,16.4,19.9995,1
15,0,100,12,1,16.4,19.9995,1
60,1,59,58,0,7.38,12.998,0
43,0,79,30,0,28.7,6.0032,1
64,0,81,59,1,13.12,16.9979,1
147,0,40,145,0,8.2,11.0014,1
61,0,87,61,0,9.02,12.998,1
135,0,52,128,0,9.84,32.9975,1
4,0,69,1,0,9.02,19.0012,1
428,0,49,362,1,23.78,19.0012,1
30,0,69,27,0,6.56,6.0032,0
4,0,69,4,0,5.74,6.0032,1
304,0,34,285,1,28.7,16.9979,1
5,0,50,3,0,4.92,19.0012,1
69,0,34,65,0,6.56,26.0027,1
66,0,60,56,0,9.84,16.9979,1
7,0,70,7,0,12.3,31.0009,1
44,0,28,42,0,12.3,32.9975,0
449,0,48,239,1,31.16,11.0014,0
204,0,62,156,1,30.34,19.0012,1
50,0,88,41,1,18.86,6.0032,0
47,0,70,44,0,12.3,8.9981,1
2,0,59,2,0,6.56,7.0015,1
149,0,42,134,1,36.08,8.9981,1
60,0,37,56,0,9.02,22.0028,1
63,0,47,62,0,9.02,22.0028,1
82,0,54,78,0,16.4,19.0012,1
80,1,82,64,1,15.58,26.0027,0
312,0,27,265,1,31.16,8.9981,1
27,0,66,23,1,14.76,12.998,1
6,0,53,5,0,3.28,12.998,0
7,0,62,7,1,16.4,16.9979,1
4,0,50,4,0,5.74,16.9979,1
4,0,63,4,1,20.5,19.0012,1
90,0,48,81,0,11.48,16.9979,1
175,0,40,170,0,8.2,12.998,1
272,0,83,245,1,21.32,19.0012,1
203,0,24,168,1,32.8,23.9994,1
118,0,42,82,1,36.9,15.0013,1
537,0,65,472,1,27.06,12.998,1
54,0,51,51,0,8.2,11.0014,1
40,0,41,29,1,18.86,19.9995,1
3,0,71,1,1,14.76,11.0014,0
84,0,45,69,0,12.3,16.9979,0
13,0,79,9,1,27.88,6.0032,0
427,0,17,342,0,33.62,0,1
152,0,78,114,1,27.06,15.0013,0
7,0,63,7,0,5.74,8.9981,1
32,0,61,29,1,12.3,0,0
165,0,51,110,1,29.52,0,1
59,0,59,57,0,7.38,11.0014,0
16,0,87,11,1,15.58,8.9981,0
486,0,49,441,1,23.78,26.0027,1
33,0,88,8,1,18.04,0,1
214,0,72,139,1,20.5,12.998,0
48,0,47,44,0,9.02,36.9974,1
229,0,66,175,0,31.98,19.0012,1
64,0,34,61,0,8.2,19.0012,1
209,0,54,137,1,27.06,6.0032,1
71,0,100,63,0,9.02,8.9981,0
202,0,87,109,1,16.4,8.9981,0
89,0,65,71,1,28.7,0,0
20,0,69,20,0,5.74,8.9981,1
161,0,53,143,0,13.94,15.0013,1
101,0,37,77,0,15.58,11.0014,1
95,0,30,76,1,28.7,30.0026,1
90,0,79,72,1,27.88,7.0015,1
157,0,87,148,1,15.58,39.0007,1
28,0,93,26,1,9.84,15.0013,1
21,0,82,18,1,16.4,27.9993,0
62,0,36,54,0,11.48,0,1
12,0,33,9,0,4.92,22.0028,1
22,0,38,15,1,24.6,23.9994,1
274,0,88,260,1,22.14,12.998,1
93,0,87,74,1,15.58,11.0014,0
57,1,50,50,0,6.56,16.9979,0
117,0,67,100,1,17.22,11.0014,1
271,0,54,225,1,29.52,31.0009,1
56,0,45,48,0,11.48,16.9979,1
232,0,25,193,1,31.16,31.0009,1
35,0,93,31,1,12.3,15.0013,1
8,0,88,4,1,22.96,0,1
150,0,60,138,0,9.02,8.9981,1
154,0,28,135,1,22.14,30.0026,1
122,0,55,86,1,18.86,0,1
257,0,100,239,1,20.5,0,1
78,0,38,76,0,9.84,23.9994,1
4,0,100,4,0,8.2,22.0028,1
247,0,58,170,0,30.34,19.0012,0
169,0,74,111,1,27.88,7.0015,0
74,0,21,62,0,13.12,11.0014,1
26,1,78,13,0,26.24,0,0
10,0,62,8,0,14.76,12.998,0
158,0,46,119,0,33.62,8.9981,1
299,0,66,282,0,14.76,8.9981,1
328,0,56,302,1,22.96,23.9994,1
70,0,46,65,0,14.76,31.0009,1
79,0,33,74,0,10.66,22.0028,1
95,0,47,92,0,6.56,11.0014,1
44,0,67,40,0,18.86,19.9995,1
117,0,53,74,0,21.32,19.0012,1
35,0,65,25,0,28.7,12.998,1
10,0,100,10,0,8.2,6.0032,0
325,0,29,282,1,21.32,23.9994,1
71,0,24,65,0,11.48,16.9979,1
159,0,52,104,0,22.14,19.0012,1
14,0,94,13,1,18.04,0,0
421,0,82,394,1,19.68,12.998,1
20,0,49,19,0,13.12,32.9975,1
13,0,74,5,0,27.06,6.0032,1
216,0,74,212,0,4.1,11.0014,1
164,0,94,158,1,15.58,12.998,1
4,0,88,2,1,20.5,8.9981,1
148,0,53,77,1,14.76,23.9994,0
123,0,16,76,0,18.04,39.0007,0
81,0,94,50,1,15.58,8.9981,0
168,0,78,130,1,23.78,7.0015,1
65,0,70,38,0,28.7,6.0032,0
124,0,62,105,1,18.04,23.9994,1
54,0,93,47,1,13.12,11.0014,0
4,0,68,4,0,4.92,7.0015,1
207,0,58,189,0,18.04,12.998,1
32,0,88,26,1,18.86,39.0007,0
104,0,88,83,1,25.42,8.9981,0
77,0,37,73,0,9.02,26.0027,1
437,0,73,254,1,26.24,12.998,0
1,0,94,1,1,18.86,12.998,1
46,0,80,42,0,6.56,11.0014,1
22,0,94,22,1,21.32,16.9979,1
492,0,42,453,0,28.7,11.0014,1
2,0,69,2,0,9.02,12.998,0
88,0,86,87,0,5.74,16.9979,1
165,0,33,136,1,24.6,19.9995,1
37,0,44,33,0,8.2,30.0026,1
21,0,75,20,1,9.84,8.9981,0
47,0,28,38,0,13.12,35.0008,0
39,0,100,34,1,21.32,0,0
2,0,64,2,0,7.38,12.998,1
43,0,64,38,0,6.56,8.9981,0
18,0,65,15,0,9.84,12.998,0
34,0,36,33,0,4.92,26.0027,0
263,0,82,142,1,18.86,7.0015,0
140,0,53,127,0,13.12,22.0028,1
204,0,59,130,0,19.68,19.9995,0
177,0,53,141,1,25.42,6.0032,1
12,0,66,11,0,13.12,6.0032,1
24,0,86,22,0,5.74,0,0
159,0,76,116,0,16.4,15.0013,0
90,0,74,70,0,29.52,8.9981,1
302,0,64,247,1,23.78,12.998,1
71,0,23,65,0,10.66,0,1
57,0,88,39,1,22.96,6.0032,1
3,0,76,3,1,14.76,8.9981,1
487,0,88,453,1,21.32,0,1
23,0,77,23,1,17.22,11.0014,1
195,0,40,192,0,8.2,19.9995,1
264,0,65,167,1,28.7,12.998,0
95,0,82,83,1,17.22,16.9979,1
1,0,53,1,0,3.28,12.998,0
12,0,69,8,0,8.2,7.0015,0
